algorithm,pages,page_count,repetition,payload_characters,payload_bits,serialized_data_bits,codeword_bits,redundancy_bits,overhead_percentage,configured_error_probability_percent,effective_error_probability_percent,configured_average_flips,actual_flips,round_trip_nanoseconds,round_trip_milliseconds,recovered_message_matches,status
CRC32,13-14,2,45,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9455292,9.455292,True,CLEAN
CRC32,13-14,2,46,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9468625,9.468625,,CRC_DETECTED
CRC32,13-14,2,47,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9321375,9.321375,,CRC_DETECTED
CRC32,13-14,2,48,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9428500,9.4285,,CRC_DETECTED
CRC32,13-14,2,49,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9526292,9.526292,True,CLEAN
CRC32,13-14,2,50,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9287292,9.287292,,CRC_DETECTED
CRC32,13-14,2,51,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9538500,9.5385,True,CLEAN
CRC32,13-14,2,52,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9258750,9.25875,,CRC_DETECTED
CRC32,13-14,2,53,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9334834,9.334834,,CRC_DETECTED
CRC32,13-14,2,54,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9788458,9.788458,True,CLEAN
CRC32,13-14,2,55,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9568750,9.56875,True,CLEAN
CRC32,13-14,2,56,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,3,9272333,9.272333,,CRC_DETECTED
CRC32,13-14,2,57,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9317708,9.317708,,CRC_DETECTED
CRC32,13-14,2,58,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,5,9331000,9.331,,CRC_DETECTED
CRC32,13-14,2,59,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9461209,9.461209,,CRC_DETECTED
CRC32,13-14,2,60,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9769583,9.769583,True,CLEAN
CRC32,13-14,2,61,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,4,9401958,9.401958,,CRC_DETECTED
CRC32,13-14,2,62,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,4,9452833,9.452833,,CRC_DETECTED
CRC32,13-14,2,63,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9622458,9.622458,True,CLEAN
CRC32,13-14,2,64,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9269583,9.269583,,CRC_DETECTED
CRC32,13-14,2,65,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9458292,9.458292,,CRC_DETECTED
CRC32,13-14,2,66,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9350625,9.350625,,CRC_DETECTED
CRC32,13-14,2,67,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9557500,9.5575,,CRC_DETECTED
CRC32,13-14,2,68,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,10307583,10.307583,True,CLEAN
CRC32,13-14,2,69,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9507750,9.50775,,CRC_DETECTED
CRC32,13-14,2,70,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,3,9600458,9.600458,,CRC_DETECTED
CRC32,13-14,2,71,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9584333,9.584333,,CRC_DETECTED
CRC32,13-14,2,72,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,10129416,10.129416,True,CLEAN
CRC32,13-14,2,73,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9843416,9.843416,True,CLEAN
CRC32,13-14,2,74,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9519250,9.51925,,CRC_DETECTED
CRC32,13-14,2,75,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,10019833,10.019833,True,CLEAN
CRC32,13-14,2,76,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9265959,9.265959,,CRC_DETECTED
CRC32,13-14,2,77,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9205500,9.2055,,CRC_DETECTED
CRC32,13-14,2,78,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9306042,9.306042,,CRC_DETECTED
CRC32,13-14,2,79,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9195584,9.195584,,CRC_DETECTED
CRC32,13-14,2,80,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9167333,9.167333,,CRC_DETECTED
CRC32,13-14,2,81,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9523166,9.523166,True,CLEAN
CRC32,13-14,2,82,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9453791,9.453791,True,CLEAN
CRC32,13-14,2,83,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9366667,9.366667,True,CLEAN
CRC32,13-14,2,84,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9185917,9.185917,,CRC_DETECTED
CRC32,13-14,2,85,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9263834,9.263834,,CRC_DETECTED
CRC32,13-14,2,86,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9211625,9.211625,,CRC_DETECTED
CRC32,13-14,2,87,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9180417,9.180417,,CRC_DETECTED
CRC32,13-14,2,88,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9516000,9.516,True,CLEAN
CRC32,13-14,2,89,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9167958,9.167958,,CRC_DETECTED
CRC32,13-14,2,90,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9200458,9.200458,,CRC_DETECTED
CRC32,13-14,2,91,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9152083,9.152083,,CRC_DETECTED
CRC32,13-14,2,92,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9177292,9.177292,,CRC_DETECTED
CRC32,13-14,2,93,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9389375,9.389375,True,CLEAN
CRC32,13-14,2,94,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9110292,9.110292,,CRC_DETECTED
CRC32,13-14,2,95,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9098459,9.098459,,CRC_DETECTED
CRC32,13-14,2,96,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9446375,9.446375,True,CLEAN
CRC32,13-14,2,97,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,0,9433375,9.433375,True,CLEAN
CRC32,13-14,2,98,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,3,9210500,9.2105,,CRC_DETECTED
CRC32,13-14,2,99,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,1,9150583,9.150583,,CRC_DETECTED
CRC32,13-14,2,100,1161,9288,9440,9472,32,0.3389830508474576,0.01,0.010557432432432432,1,2,9167500,9.1675,,CRC_DETECTED
CRC32,13-14,2,1,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,17,9272625,9.272625,,CRC_DETECTED
CRC32,13-14,2,2,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,5,9298833,9.298833,,CRC_DETECTED
CRC32,13-14,2,3,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,11,9138625,9.138625,,CRC_DETECTED
CRC32,13-14,2,4,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9218459,9.218459,,CRC_DETECTED
CRC32,13-14,2,5,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9294333,9.294333,,CRC_DETECTED
CRC32,13-14,2,6,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9309500,9.3095,,CRC_DETECTED
CRC32,13-14,2,7,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,11,9326792,9.326792,,CRC_DETECTED
CRC32,13-14,2,8,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9216916,9.216916,,CRC_DETECTED
CRC32,13-14,2,9,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,15,9331000,9.331,,CRC_DETECTED
CRC32,13-14,2,10,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9170584,9.170584,,CRC_DETECTED
CRC32,13-14,2,11,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,11,9439500,9.4395,,CRC_DETECTED
CRC32,13-14,2,12,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9154750,9.15475,,CRC_DETECTED
CRC32,13-14,2,13,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9692416,9.692416,,CRC_DETECTED
CRC32,13-14,2,14,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,7,9360500,9.3605,,CRC_DETECTED
CRC32,13-14,2,15,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,10,9234959,9.234959,,CRC_DETECTED
CRC32,13-14,2,16,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9301791,9.301791,,CRC_DETECTED
CRC32,13-14,2,17,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,16,9247750,9.24775,,CRC_DETECTED
CRC32,13-14,2,18,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,7,9281125,9.281125,,CRC_DETECTED
CRC32,13-14,2,19,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,7,9315500,9.3155,,CRC_DETECTED
CRC32,13-14,2,20,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9167542,9.167542,,CRC_DETECTED
CRC32,13-14,2,21,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,18,9282791,9.282791,,CRC_DETECTED
CRC32,13-14,2,22,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,5,9283542,9.283542,,CRC_DETECTED
CRC32,13-14,2,23,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9216625,9.216625,,CRC_DETECTED
CRC32,13-14,2,24,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,4,9169709,9.169709,,CRC_DETECTED
CRC32,13-14,2,25,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,10,9148333,9.148333,,CRC_DETECTED
CRC32,13-14,2,26,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9194166,9.194166,,CRC_DETECTED
CRC32,13-14,2,27,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,11,9216083,9.216083,,CRC_DETECTED
CRC32,13-14,2,28,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9215417,9.215417,,CRC_DETECTED
CRC32,13-14,2,29,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,12,9620166,9.620166,,CRC_DETECTED
CRC32,13-14,2,30,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9429834,9.429834,,CRC_DETECTED
CRC32,13-14,2,31,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9289458,9.289458,,CRC_DETECTED
CRC32,13-14,2,32,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9396791,9.396791,,CRC_DETECTED
CRC32,13-14,2,33,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,13,9413333,9.413333,,CRC_DETECTED
CRC32,13-14,2,34,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9359958,9.359958,,CRC_DETECTED
CRC32,13-14,2,35,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,12,9280833,9.280833,,CRC_DETECTED
CRC32,13-14,2,36,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,4,9309458,9.309458,,CRC_DETECTED
CRC32,13-14,2,37,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,10,9280917,9.280917,,CRC_DETECTED
CRC32,13-14,2,38,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,7,9442250,9.44225,,CRC_DETECTED
CRC32,13-14,2,39,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,12,9398833,9.398833,,CRC_DETECTED
CRC32,13-14,2,40,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,4,9431458,9.431458,,CRC_DETECTED
CRC32,13-14,2,41,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,10,9397292,9.397292,,CRC_DETECTED
CRC32,13-14,2,42,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,12,9312125,9.312125,,CRC_DETECTED
CRC32,13-14,2,43,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9258750,9.25875,,CRC_DETECTED
CRC32,13-14,2,44,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,12,9230750,9.23075,,CRC_DETECTED
CRC32,13-14,2,45,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,5,9202666,9.202666,,CRC_DETECTED
CRC32,13-14,2,46,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,11,9390750,9.39075,,CRC_DETECTED
CRC32,13-14,2,47,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,7,9369416,9.369416,,CRC_DETECTED
CRC32,13-14,2,48,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,7,9326208,9.326208,,CRC_DETECTED
CRC32,13-14,2,49,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,12,9293167,9.293167,,CRC_DETECTED
CRC32,13-14,2,50,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9459000,9.459,,CRC_DETECTED
CRC32,13-14,2,51,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9394917,9.394917,,CRC_DETECTED
CRC32,13-14,2,52,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9435500,9.4355,,CRC_DETECTED
CRC32,13-14,2,53,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,10,9227334,9.227334,,CRC_DETECTED
CRC32,13-14,2,54,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,14,9505875,9.505875,,CRC_DETECTED
CRC32,13-14,2,55,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9236542,9.236542,,CRC_DETECTED
CRC32,13-14,2,56,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9359916,9.359916,,CRC_DETECTED
CRC32,13-14,2,57,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,12,9387667,9.387667,,CRC_DETECTED
CRC32,13-14,2,58,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9341458,9.341458,,CRC_DETECTED
CRC32,13-14,2,59,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,10,9297625,9.297625,,CRC_DETECTED
CRC32,13-14,2,60,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9316625,9.316625,,CRC_DETECTED
CRC32,13-14,2,61,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,7,9243000,9.243,,CRC_DETECTED
CRC32,13-14,2,62,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,14,9246917,9.246917,,CRC_DETECTED
CRC32,13-14,2,63,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,13,9436292,9.436292,,CRC_DETECTED
CRC32,13-14,2,64,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,14,9345459,9.345459,,CRC_DETECTED
CRC32,13-14,2,65,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9314417,9.314417,,CRC_DETECTED
CRC32,13-14,2,66,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,12,9331208,9.331208,,CRC_DETECTED
CRC32,13-14,2,67,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,12,9242959,9.242959,,CRC_DETECTED
CRC32,13-14,2,68,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,10,9325083,9.325083,,CRC_DETECTED
CRC32,13-14,2,69,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,11,9233083,9.233083,,CRC_DETECTED
CRC32,13-14,2,70,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9413834,9.413834,,CRC_DETECTED
CRC32,13-14,2,71,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9399041,9.399041,,CRC_DETECTED
CRC32,13-14,2,72,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,5,9351375,9.351375,,CRC_DETECTED
CRC32,13-14,2,73,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,11,9272834,9.272834,,CRC_DETECTED
CRC32,13-14,2,74,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,5,9336125,9.336125,,CRC_DETECTED
CRC32,13-14,2,75,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,14,9524000,9.524,,CRC_DETECTED
CRC32,13-14,2,76,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9264291,9.264291,,CRC_DETECTED
CRC32,13-14,2,77,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,11,9351834,9.351834,,CRC_DETECTED
CRC32,13-14,2,78,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9237250,9.23725,,CRC_DETECTED
CRC32,13-14,2,79,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,11,9272042,9.272042,,CRC_DETECTED
CRC32,13-14,2,80,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9434042,9.434042,,CRC_DETECTED
CRC32,13-14,2,81,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9275667,9.275667,,CRC_DETECTED
CRC32,13-14,2,82,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,10,9250875,9.250875,,CRC_DETECTED
CRC32,13-14,2,83,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9289541,9.289541,,CRC_DETECTED
CRC32,13-14,2,84,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,7,9343417,9.343417,,CRC_DETECTED
CRC32,13-14,2,85,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,9,9256333,9.256333,,CRC_DETECTED
CRC32,13-14,2,86,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,5,9235791,9.235791,,CRC_DETECTED
CRC32,13-14,2,87,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,15,9512042,9.512042,,CRC_DETECTED
CRC32,13-14,2,88,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,4,9356959,9.356959,,CRC_DETECTED
CRC32,13-14,2,89,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9169208,9.169208,,CRC_DETECTED
CRC32,13-14,2,90,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,7,9233250,9.23325,,CRC_DETECTED
CRC32,13-14,2,91,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9456250,9.45625,,CRC_DETECTED
CRC32,13-14,2,92,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,12,9488166,9.488166,,CRC_DETECTED
CRC32,13-14,2,93,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,7,9437583,9.437583,,CRC_DETECTED
CRC32,13-14,2,94,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,10,9573041,9.573041,,CRC_DETECTED
CRC32,13-14,2,95,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9328875,9.328875,,CRC_DETECTED
CRC32,13-14,2,96,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,12,9249583,9.249583,,CRC_DETECTED
CRC32,13-14,2,97,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,8,9245916,9.245916,,CRC_DETECTED
CRC32,13-14,2,98,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,4,9192708,9.192708,,CRC_DETECTED
CRC32,13-14,2,99,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,7,9259083,9.259083,,CRC_DETECTED
CRC32,13-14,2,100,1161,9288,9440,9472,32,0.3389830508474576,0.1,0.0950168918918919,9,6,9152417,9.152417,,CRC_DETECTED
CRC32,13-14,2,1,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,97,9383333,9.383333,,CRC_DETECTED
CRC32,13-14,2,2,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,99,10382083,10.382083,,CRC_DETECTED
CRC32,13-14,2,3,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,105,9866834,9.866834,,CRC_DETECTED
CRC32,13-14,2,4,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,97,9477083,9.477083,,CRC_DETECTED
CRC32,13-14,2,5,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,93,9422916,9.422916,,CRC_DETECTED
CRC32,13-14,2,6,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,91,9517959,9.517959,,CRC_DETECTED
CRC32,13-14,2,7,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,100,9694334,9.694334,,CRC_DETECTED
CRC32,13-14,2,8,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,76,9429541,9.429541,,CRC_DETECTED
CRC32,13-14,2,9,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,104,9572708,9.572708,,CRC_DETECTED
CRC32,13-14,2,10,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,88,9860125,9.860125,,CRC_DETECTED
CRC32,13-14,2,11,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,96,9271834,9.271834,,CRC_DETECTED
CRC32,13-14,2,12,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,74,9261541,9.261541,,CRC_DETECTED
CRC32,13-14,2,13,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,91,9595833,9.595833,,CRC_DETECTED
CRC32,13-14,2,14,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,92,9668083,9.668083,,CRC_DETECTED
CRC32,13-14,2,15,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,80,9238625,9.238625,,CRC_DETECTED
CRC32,13-14,2,16,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,102,9170750,9.17075,,CRC_DETECTED
CRC32,13-14,2,17,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,84,9142750,9.14275,,CRC_DETECTED
CRC32,13-14,2,18,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,95,9364000,9.364,,CRC_DETECTED
CRC32,13-14,2,19,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,85,9309542,9.309542,,CRC_DETECTED
CRC32,13-14,2,20,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,92,9193000,9.193,,CRC_DETECTED
CRC32,13-14,2,21,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,117,9238250,9.23825,,CRC_DETECTED
CRC32,13-14,2,22,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,92,9563042,9.563042,,CRC_DETECTED
CRC32,13-14,2,23,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,96,9389042,9.389042,,CRC_DETECTED
CRC32,13-14,2,24,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,95,9355708,9.355708,,CRC_DETECTED
CRC32,13-14,2,25,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,105,9211958,9.211958,,CRC_DETECTED
CRC32,13-14,2,26,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,87,9178041,9.178041,,CRC_DETECTED
CRC32,13-14,2,27,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,85,9186416,9.186416,,CRC_DETECTED
CRC32,13-14,2,28,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,111,9213875,9.213875,,CRC_DETECTED
CRC32,13-14,2,29,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,80,9207667,9.207667,,CRC_DETECTED
CRC32,13-14,2,30,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,79,9229750,9.22975,,CRC_DETECTED
CRC32,13-14,2,31,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,92,9250333,9.250333,,CRC_DETECTED
CRC32,13-14,2,32,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,94,9405250,9.40525,,CRC_DETECTED
CRC32,13-14,2,33,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,90,9280667,9.280667,,CRC_DETECTED
CRC32,13-14,2,34,1161,9288,9440,9472,32,0.3389830508474576,1.0,1.0029560810810811,95,96,9196459,9.196459,,CRC_DETECTED
