algorithm,pages,page_count,repetition,payload_characters,payload_bits,serialized_data_bits,codeword_bits,redundancy_bits,overhead_percentage,configured_error_probability_percent,effective_error_probability_percent,configured_average_flips,actual_flips,round_trip_nanoseconds,round_trip_milliseconds,recovered_message_matches,status
HAMMING,13,1,1,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,3238459,3.238459,True,CLEAN
HAMMING,13,1,2,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,3221375,3.221375,True,CLEAN
HAMMING,13,1,3,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,3268833,3.268833,True,CLEAN
HAMMING,13,1,4,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,3261041,3.261041,True,CLEAN
HAMMING,13,1,5,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,3105833,3.105833,True,CLEAN
HAMMING,13,1,6,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,3173250,3.17325,True,CLEAN
HAMMING,13,1,7,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,3104292,3.104292,True,CLEAN
HAMMING,13,1,8,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2993916,2.993916,True,CLEAN
HAMMING,13,1,9,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2897625,2.897625,True,CLEAN
HAMMING,13,1,10,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2792500,2.7925,True,CLEAN
HAMMING,13,1,11,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2827166,2.827166,True,CLEAN
HAMMING,13,1,12,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2831083,2.831083,True,CLEAN
HAMMING,13,1,13,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2769750,2.76975,True,CLEAN
HAMMING,13,1,14,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2744291,2.744291,True,CLEAN
HAMMING,13,1,15,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2717584,2.717584,True,CLEAN
HAMMING,13,1,16,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2743292,2.743292,True,CLEAN
HAMMING,13,1,17,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2782083,2.782083,True,CLEAN
HAMMING,13,1,18,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2782375,2.782375,True,CLEAN
HAMMING,13,1,19,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2866333,2.866333,True,CLEAN
HAMMING,13,1,20,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2768875,2.768875,True,CLEAN
HAMMING,13,1,21,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2784750,2.78475,True,CLEAN
HAMMING,13,1,22,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2765792,2.765792,True,CLEAN
HAMMING,13,1,23,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2779625,2.779625,True,CLEAN
HAMMING,13,1,24,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2798625,2.798625,True,CLEAN
HAMMING,13,1,25,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2807959,2.807959,True,CLEAN
HAMMING,13,1,26,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2777708,2.777708,True,CLEAN
HAMMING,13,1,27,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2774125,2.774125,True,CLEAN
HAMMING,13,1,28,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2779334,2.779334,True,CLEAN
HAMMING,13,1,29,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2777000,2.777,True,CLEAN
HAMMING,13,1,30,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2770458,2.770458,True,CLEAN
HAMMING,13,1,31,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2729583,2.729583,True,CLEAN
HAMMING,13,1,32,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2773750,2.77375,True,CLEAN
HAMMING,13,1,33,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2678542,2.678542,True,CLEAN
HAMMING,13,1,34,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2705625,2.705625,True,CLEAN
HAMMING,13,1,35,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2712792,2.712792,True,CLEAN
HAMMING,13,1,36,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2655667,2.655667,True,CLEAN
HAMMING,13,1,37,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2669250,2.66925,True,CLEAN
HAMMING,13,1,38,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2657333,2.657333,True,CLEAN
HAMMING,13,1,39,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2627416,2.627416,True,CLEAN
HAMMING,13,1,40,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2633125,2.633125,True,CLEAN
HAMMING,13,1,41,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2512667,2.512667,True,CLEAN
HAMMING,13,1,42,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2502750,2.50275,True,CLEAN
HAMMING,13,1,43,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2558833,2.558833,True,CLEAN
HAMMING,13,1,44,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2555000,2.555,True,CLEAN
HAMMING,13,1,45,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2560958,2.560958,True,CLEAN
HAMMING,13,1,46,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2570417,2.570417,True,CLEAN
HAMMING,13,1,47,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2567666,2.567666,True,CLEAN
HAMMING,13,1,48,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2608458,2.608458,True,CLEAN
HAMMING,13,1,49,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2628167,2.628167,True,CLEAN
HAMMING,13,1,50,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2590416,2.590416,True,CLEAN
HAMMING,13,1,51,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2561208,2.561208,True,CLEAN
HAMMING,13,1,52,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2580250,2.58025,True,CLEAN
HAMMING,13,1,53,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2624167,2.624167,True,CLEAN
HAMMING,13,1,54,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2587666,2.587666,True,CLEAN
HAMMING,13,1,55,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2519959,2.519959,True,CLEAN
HAMMING,13,1,56,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2484458,2.484458,True,CLEAN
HAMMING,13,1,57,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2513416,2.513416,True,CLEAN
HAMMING,13,1,58,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2601292,2.601292,True,CLEAN
HAMMING,13,1,59,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2492042,2.492042,True,CLEAN
HAMMING,13,1,60,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2559125,2.559125,True,CLEAN
HAMMING,13,1,61,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2592875,2.592875,True,CLEAN
HAMMING,13,1,62,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2524417,2.524417,True,CLEAN
HAMMING,13,1,63,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2569084,2.569084,True,CLEAN
HAMMING,13,1,64,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2566833,2.566833,True,CLEAN
HAMMING,13,1,65,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2562042,2.562042,True,CLEAN
HAMMING,13,1,66,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,3254834,3.254834,True,CLEAN
HAMMING,13,1,67,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2558209,2.558209,True,CLEAN
HAMMING,13,1,68,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2489000,2.489,True,CLEAN
HAMMING,13,1,69,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2540583,2.540583,True,CLEAN
HAMMING,13,1,70,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2559000,2.559,True,CLEAN
HAMMING,13,1,71,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2590333,2.590333,True,CLEAN
HAMMING,13,1,72,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2599416,2.599416,True,CLEAN
HAMMING,13,1,73,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2560084,2.560084,True,CLEAN
HAMMING,13,1,74,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2570125,2.570125,True,CLEAN
HAMMING,13,1,75,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2561917,2.561917,True,CLEAN
HAMMING,13,1,76,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2546333,2.546333,True,CLEAN
HAMMING,13,1,77,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2622459,2.622459,True,CLEAN
HAMMING,13,1,78,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2587667,2.587667,True,CLEAN
HAMMING,13,1,79,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2612708,2.612708,True,CLEAN
HAMMING,13,1,80,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2620209,2.620209,True,CLEAN
HAMMING,13,1,81,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2624334,2.624334,True,CLEAN
HAMMING,13,1,82,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2607708,2.607708,True,CLEAN
HAMMING,13,1,83,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2590417,2.590417,True,CLEAN
HAMMING,13,1,84,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2601709,2.601709,True,CLEAN
HAMMING,13,1,85,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2573959,2.573959,True,CLEAN
HAMMING,13,1,86,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2581333,2.581333,True,CLEAN
HAMMING,13,1,87,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2451167,2.451167,True,CLEAN
HAMMING,13,1,88,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2495250,2.49525,True,CLEAN
HAMMING,13,1,89,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2582958,2.582958,True,CLEAN
HAMMING,13,1,90,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2585458,2.585458,True,CLEAN
HAMMING,13,1,91,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2577208,2.577208,True,CLEAN
HAMMING,13,1,92,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2563791,2.563791,True,CLEAN
HAMMING,13,1,93,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2594042,2.594042,True,CLEAN
HAMMING,13,1,94,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2655417,2.655417,True,CLEAN
HAMMING,13,1,95,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2620291,2.620291,True,CLEAN
HAMMING,13,1,96,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2575375,2.575375,True,CLEAN
HAMMING,13,1,97,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2585042,2.585042,True,CLEAN
HAMMING,13,1,98,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2598500,2.5985,True,CLEAN
HAMMING,13,1,99,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2600042,2.600042,True,CLEAN
HAMMING,13,1,100,543,4344,4496,6744,2248,50.0,0.0,0.0,0,0,2473917,2.473917,True,CLEAN
HAMMING,13,1,1,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2565333,2.565333,True,HAMMING_CORRECTED
HAMMING,13,1,2,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2633875,2.633875,True,HAMMING_CORRECTED
HAMMING,13,1,3,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2643083,2.643083,True,CLEAN
HAMMING,13,1,4,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2674375,2.674375,True,CLEAN
HAMMING,13,1,5,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2681709,2.681709,True,HAMMING_CORRECTED
HAMMING,13,1,6,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2758333,2.758333,True,HAMMING_CORRECTED
HAMMING,13,1,7,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2724583,2.724583,True,CLEAN
HAMMING,13,1,8,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2705541,2.705541,True,CLEAN
HAMMING,13,1,9,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2677208,2.677208,True,CLEAN
HAMMING,13,1,10,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2684417,2.684417,True,HAMMING_CORRECTED
HAMMING,13,1,11,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2657708,2.657708,True,CLEAN
HAMMING,13,1,12,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2688083,2.688083,True,CLEAN
HAMMING,13,1,13,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,3,2692542,2.692542,True,HAMMING_CORRECTED
HAMMING,13,1,14,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2682916,2.682916,True,HAMMING_CORRECTED
HAMMING,13,1,15,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2594542,2.594542,True,HAMMING_CORRECTED
HAMMING,13,1,16,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2562333,2.562333,True,HAMMING_CORRECTED
HAMMING,13,1,17,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2595584,2.595584,True,HAMMING_CORRECTED
HAMMING,13,1,18,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2899542,2.899542,True,CLEAN
HAMMING,13,1,19,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2689083,2.689083,True,CLEAN
HAMMING,13,1,20,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2630333,2.630333,True,HAMMING_CORRECTED
HAMMING,13,1,21,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2644375,2.644375,True,CLEAN
HAMMING,13,1,22,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2615292,2.615292,True,HAMMING_CORRECTED
HAMMING,13,1,23,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2605959,2.605959,True,CLEAN
HAMMING,13,1,24,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2614417,2.614417,True,HAMMING_CORRECTED
HAMMING,13,1,25,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2636083,2.636083,True,HAMMING_CORRECTED
HAMMING,13,1,26,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2654209,2.654209,True,HAMMING_CORRECTED
HAMMING,13,1,27,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2604167,2.604167,True,HAMMING_CORRECTED
HAMMING,13,1,28,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2677125,2.677125,True,HAMMING_CORRECTED
HAMMING,13,1,29,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2619584,2.619584,True,HAMMING_CORRECTED
HAMMING,13,1,30,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2603500,2.6035,True,HAMMING_CORRECTED
HAMMING,13,1,31,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2608041,2.608041,True,HAMMING_CORRECTED
HAMMING,13,1,32,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2625292,2.625292,True,HAMMING_CORRECTED
HAMMING,13,1,33,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2607542,2.607542,True,CLEAN
HAMMING,13,1,34,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2651459,2.651459,True,CLEAN
HAMMING,13,1,35,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2565917,2.565917,True,HAMMING_CORRECTED
HAMMING,13,1,36,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2678500,2.6785,True,CLEAN
HAMMING,13,1,37,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2630667,2.630667,True,HAMMING_CORRECTED
HAMMING,13,1,38,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2584041,2.584041,True,CLEAN
HAMMING,13,1,39,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2524292,2.524292,True,CLEAN
HAMMING,13,1,40,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2569833,2.569833,True,CLEAN
HAMMING,13,1,41,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2586625,2.586625,True,CLEAN
HAMMING,13,1,42,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2574917,2.574917,True,CLEAN
HAMMING,13,1,43,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,4,2606000,2.606,True,HAMMING_CORRECTED
HAMMING,13,1,44,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2571625,2.571625,True,CLEAN
HAMMING,13,1,45,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2625125,2.625125,True,HAMMING_CORRECTED
HAMMING,13,1,46,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2621334,2.621334,True,CLEAN
HAMMING,13,1,47,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,4,2595792,2.595792,True,HAMMING_CORRECTED
HAMMING,13,1,48,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2603958,2.603958,True,HAMMING_CORRECTED
HAMMING,13,1,49,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,3,2658541,2.658541,True,HAMMING_CORRECTED
HAMMING,13,1,50,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,3004875,3.004875,True,CLEAN
HAMMING,13,1,51,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2449417,2.449417,True,HAMMING_CORRECTED
HAMMING,13,1,52,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2479167,2.479167,True,HAMMING_CORRECTED
HAMMING,13,1,53,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2560416,2.560416,True,CLEAN
HAMMING,13,1,54,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2577791,2.577791,True,CLEAN
HAMMING,13,1,55,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2619875,2.619875,True,HAMMING_CORRECTED
HAMMING,13,1,56,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2642875,2.642875,True,HAMMING_CORRECTED
HAMMING,13,1,57,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2681500,2.6815,True,CLEAN
HAMMING,13,1,58,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2572083,2.572083,True,CLEAN
HAMMING,13,1,59,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2538709,2.538709,True,HAMMING_CORRECTED
HAMMING,13,1,60,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2511666,2.511666,True,HAMMING_CORRECTED
HAMMING,13,1,61,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2558625,2.558625,True,HAMMING_CORRECTED
HAMMING,13,1,62,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2435958,2.435958,True,HAMMING_CORRECTED
HAMMING,13,1,63,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,3,2551583,2.551583,True,HAMMING_CORRECTED
HAMMING,13,1,64,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2563917,2.563917,True,HAMMING_CORRECTED
HAMMING,13,1,65,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2553708,2.553708,True,HAMMING_CORRECTED
HAMMING,13,1,66,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2570708,2.570708,True,CLEAN
HAMMING,13,1,67,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,3,2561541,2.561541,True,HAMMING_CORRECTED
HAMMING,13,1,68,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2622667,2.622667,True,HAMMING_CORRECTED
HAMMING,13,1,69,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2585208,2.585208,True,CLEAN
HAMMING,13,1,70,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2615042,2.615042,True,HAMMING_CORRECTED
HAMMING,13,1,71,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2599250,2.59925,True,HAMMING_CORRECTED
HAMMING,13,1,72,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2599375,2.599375,True,CLEAN
HAMMING,13,1,73,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2567500,2.5675,True,CLEAN
HAMMING,13,1,74,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2578208,2.578208,True,CLEAN
HAMMING,13,1,75,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2573083,2.573083,True,CLEAN
HAMMING,13,1,76,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2635458,2.635458,True,HAMMING_CORRECTED
HAMMING,13,1,77,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2583167,2.583167,True,HAMMING_CORRECTED
HAMMING,13,1,78,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2609583,2.609583,True,CLEAN
HAMMING,13,1,79,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2622666,2.622666,True,HAMMING_CORRECTED
HAMMING,13,1,80,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2581875,2.581875,True,HAMMING_CORRECTED
HAMMING,13,1,81,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2582167,2.582167,True,HAMMING_CORRECTED
HAMMING,13,1,82,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2558750,2.55875,True,HAMMING_CORRECTED
HAMMING,13,1,83,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2499625,2.499625,True,HAMMING_CORRECTED
HAMMING,13,1,84,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2508042,2.508042,True,CLEAN
HAMMING,13,1,85,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,1,2563625,2.563625,True,HAMMING_CORRECTED
HAMMING,13,1,86,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2517083,2.517083,True,HAMMING_CORRECTED
HAMMING,13,1,87,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2543208,2.543208,True,HAMMING_CORRECTED
HAMMING,13,1,88,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2587750,2.58775,True,CLEAN
HAMMING,13,1,89,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2581792,2.581792,True,CLEAN
HAMMING,13,1,90,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2590208,2.590208,True,CLEAN
HAMMING,13,1,91,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2596834,2.596834,True,CLEAN
HAMMING,13,1,92,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2565209,2.565209,True,CLEAN
HAMMING,13,1,93,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2575541,2.575541,True,HAMMING_CORRECTED
HAMMING,13,1,94,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2591000,2.591,True,CLEAN
HAMMING,13,1,95,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,3,2585125,2.585125,True,HAMMING_CORRECTED
HAMMING,13,1,96,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,2,2576916,2.576916,True,HAMMING_CORRECTED
HAMMING,13,1,97,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2592291,2.592291,True,CLEAN
HAMMING,13,1,98,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2611834,2.611834,True,CLEAN
HAMMING,13,1,99,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2602792,2.602792,True,CLEAN
HAMMING,13,1,100,543,4344,4496,6744,2248,50.0,0.01,0.01482799525504152,1,0,2573000,2.573,True,CLEAN
HAMMING,13,1,1,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,3,2520459,2.520459,True,HAMMING_CORRECTED
HAMMING,13,1,2,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,11,2527916,2.527916,True,HAMMING_CORRECTED
HAMMING,13,1,3,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,10,2608708,2.608708,True,HAMMING_CORRECTED
HAMMING,13,1,4,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,6,2525958,2.525958,True,HAMMING_CORRECTED
HAMMING,13,1,5,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,13,2565959,2.565959,True,HAMMING_CORRECTED
HAMMING,13,1,6,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,3,2630167,2.630167,True,HAMMING_CORRECTED
HAMMING,13,1,7,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,5,2612708,2.612708,True,HAMMING_CORRECTED
HAMMING,13,1,8,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,3,2590792,2.590792,True,HAMMING_CORRECTED
HAMMING,13,1,9,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,6,2621250,2.62125,True,HAMMING_CORRECTED
HAMMING,13,1,10,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,5,2586084,2.586084,True,HAMMING_CORRECTED
HAMMING,13,1,11,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,8,2610250,2.61025,True,HAMMING_CORRECTED
HAMMING,13,1,12,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,6,2600292,2.600292,True,HAMMING_CORRECTED
HAMMING,13,1,13,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,9,2603417,2.603417,False,HAMMING_RECOVERY_FAILED
HAMMING,13,1,14,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,10,2609791,2.609791,True,HAMMING_CORRECTED
HAMMING,13,1,15,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,5,2599916,2.599916,True,HAMMING_CORRECTED
HAMMING,13,1,16,543,4344,4496,6744,2248,50.0,0.1,0.10379596678529061,7,5,2616458,2.616458,True,HAMMING_CORRECTED
